annee,pays,sejours,nuitees,duree_sejour,repeaters,depense_jour_personne,satisfaction_globale,nps,transport_avion,transport_train,transport_route,motif_personnel,is_covid,repeaters_pct,satisfaction_globale_pct,transport_avion_pct,transport_train_pct,transport_route_pct,motif_personnel_pct,sejours_millions
2015,ATR 2015 - Irlande,279056.3842120742,973634.5250405666,3.489024369715313,0.5172399,150.7163366,0.9714147,45.24674,0.9578714,0.0366981,0.0054305,0.838367,False,51.72399,97.14147,95.78714000000001,3.6698099999999996,0.54305,83.8367,0.27905638421207424
2015,ATR 2015 - Espagne,1357497.3421384955,5561129.761345371,4.096604530057348,0.5692837,130.8903701,0.9495177,36.653760000000005,0.8588524,0.0488307,0.0923169,0.7688699,False,56.928369999999994,94.95177,85.88524,4.88307,9.231689999999999,76.88699,1.3574973421384955
2015,ATR 2015 - Etats-Unis,1919471.766821766,10046753.766310222,5.234124273130359,0.4468291,177.5967551,0.9731957,60.22424000000001,0.8035529,0.1619793,0.0344678,0.7913753,False,44.68291,97.31957,80.35529,16.19793,3.44678,79.13753,1.919471766821766
2015,ATR 2015 - Grèce,113664.775647888,488200.4803255386,4.29509034388887,0.7849508,107.786149,0.931871,30.17043,0.6206686,0.079553,0.2997783,0.6448127,False,78.49508,93.1871,62.06686,7.9553,29.97783,64.48127,0.113664775647888
2015,ATR 2015 - Inde,249429.4429914129,1406912.904883708,5.640524582866281,0.4327432,151.9970676,0.9469725,34.82092,0.6124051,0.3640229,0.0235721,0.6339329,False,43.27432,94.69725,61.24051,36.40229,2.35721,63.39329,0.24942944299141293
2015,ATR 2015 - Italie,1459192.085730826,6313963.246790215,4.327026790052738,0.564507,109.5842748,0.9466745,47.32812,0.8060054,0.0694374,0.1245572,0.731307,False,56.4507,94.66745,80.60054,6.94374,12.455720000000001,73.1307,1.459192085730826
2015,ATR 2015 - Japon,471540.5488465456,2106619.46339726,4.467525578765913,0.4730318,223.0186561,0.8822873,12.691299999999996,0.6707223,0.2763884,0.0528893,0.7652559,False,47.30318,88.22873,67.07223,27.63884,5.28893,76.52559,0.47154054884654556
2015,ATR 2015 - Mexique,224826.5972115824,1121985.9184130733,4.9904501172393845,0.520135,158.405551,0.9534714,72.74245999999998,0.8878282,0.0790335,0.0331383,0.7942997,False,52.0135,95.34714,88.78282,7.9033500000000005,3.3138300000000003,79.42997000000001,0.2248265972115824
2015,ATR 2015 - Pays-Bas,616950.6170864187,1515365.509125883,2.456218483551042,0.731558,129.7862449,0.890365,29.39356,0.0987571,0.3132333,0.5880096,0.6581517,False,73.1558,89.03649999999999,9.87571,31.32333,58.80096,65.81517,0.6169506170864186
2015,ATR 2015 - Pologne,193549.3964201789,935511.5211671776,4.833450987035183,0.6315475,87.1722037,0.9415749,40.49848,0.831995,0.0574709,0.1105341,0.5845367,False,63.15475000000001,94.15749,83.1995,5.74709,11.05341,58.45367,0.1935493964201789
2015,ATR 2015 - Portugal,338873.0332014213,1610372.549063502,4.752141336977733,0.682563,92.6772603,0.9021961,23.23345,0.6742818,0.0438961,0.2818221,0.6449985,False,68.25630000000001,90.21960999999999,67.42818,4.38961,28.18221,64.49985000000001,0.3388730332014213
2015,ATR 2015 - République Tchèque,48820.6884734276,217247.0020638648,4.449896321763451,0.6122468,91.254487,0.8681636,31.406520000000004,0.6988892,0.0433883,0.2577225,0.4385839,False,61.22468,86.81636,69.88892,4.33883,25.772250000000003,43.85839,0.048820688473427604
2015,ATR 2015 - Roumanie,149092.3076501681,787999.9322679559,5.2853158200282735,0.7058032,125.2771083,0.9364547,65.2295,0.8546243,0.0746254,0.0707502,0.5264042,False,70.58032,93.64547,85.46243,7.46254,7.07502,52.64042,0.1490923076501681
2015,ATR 2015 - Royaume-Uni,2015043.3876242773,6265013.046144805,3.109120669372392,0.5821624,147.3644807,0.9686863,43.55467,0.3798339,0.3807147,0.2394514,0.8086137,False,58.21624,96.86863,37.98339,38.071470000000005,23.945140000000002,80.86137,2.0150433876242775
2015,ATR 2015 - Russie,259628.9770289075,1582105.1504732936,6.093715611324615,0.6175418,155.8660276,0.9566763,56.255030000000005,0.8865318,0.0801863,0.0332819,0.6915055,False,61.754180000000005,95.66763,88.65317999999999,8.01863,3.32819,69.15055,0.2596289770289075
2015,ATR 2015 - Suède,186264.5622868994,692470.4247858231,3.717671339539217,0.5794368,134.6463154,0.9224008,50.25957999999999,0.9195255,0.0445756,0.035899,0.7602091,False,57.94368,92.24008,91.95255,4.45756,3.5899,76.02091,0.1862645622868994
2015,ATR 2015 - Suisse,490770.6170299207,1758471.533596785,3.583082345554475,0.800208,126.5386452,0.9462477,37.24992,0.2910223,0.3912533,0.3177244,0.7853353,False,80.02080000000001,94.62477,29.102230000000002,39.125330000000005,31.772440000000003,78.53353,0.4907706170299207
2015,ATR 2015 - Finlande,70747.6312590856,373233.4042649786,5.27556043393392,0.5800027,115.5416947,0.9776331,61.66326999999999,0.9579058,0.0420942,0.0,0.7882756,False,58.00027,97.76331,95.79058,4.20942,0.0,78.82755999999999,0.07074763125908559
2015,ATR 2015 - Turquie,93158.224444815,443639.8068770142,4.762218360439204,0.5997657,115.8252594,0.8208133,11.651330000000003,0.7306611,0.0292019,0.2401369,0.5747572,False,59.976569999999995,82.08133,73.06611,2.92019,24.013689999999997,57.475719999999995,0.093158224444815
2015,ATR 2015 - Afrique du Sud,66973.9843341803,371307.9110663258,5.544061843679622,0.5732852,203.7089049,0.9891198,29.14944,0.7734512,0.1845651,0.0419837,0.636545,False,57.328520000000005,98.91198,77.34512,18.45651,4.19837,63.654500000000006,0.06697398433418031
2015,ATR 2015 - Arabie Saoudite,37135.8439632397,157658.9440765334,4.245465492385146,0.6608458,266.6240248,0.861099,12.198929999999995,0.5644227,0.2789236,0.1566537,0.578359,False,66.08458,86.1099,56.44227000000001,27.89236,15.665370000000001,57.835899999999995,0.0371358439632397
2015,ATR 2015 - Argentine,171331.8150440834,908740.3082978694,5.303978762286806,0.4028087,148.6645511,0.945329,57.54625,0.7769757,0.1778618,0.0451625,0.8540785,False,40.28087,94.5329,77.69757,17.786179999999998,4.51625,85.40785,0.1713318150440834
2015,ATR 2015 - Autriche,195137.9674569779,695631.109836728,3.5648168262800723,0.5778297,131.1767736,0.9311618,52.20915,0.7821726,0.1083087,0.1095187,0.7258148,False,57.78297,93.11618,78.21726,10.830869999999999,10.95187,72.58148,0.1951379674569779
2015,ATR 2015 - Chili,118005.6236687173,673767.2243816667,5.709619621800101,0.5839318,162.0808745,0.9440837,67.76590999999999,0.9315037,0.0684963,0.0,0.8203796,False,58.39318,94.40836999999999,93.15037000000001,6.849629999999999,0.0,82.03796,0.1180056236687173
2015,ATR 2015 - Colombie,127902.1599364073,782444.3953516475,6.117522923308545,0.549072,153.5765469,0.9425437,54.09299000000001,0.9161876,0.0793801,0.0044322,0.7967915,False,54.9072,94.25437,91.61876,7.938009999999999,0.44322,79.67914999999999,0.1279021599364073
2015,ATR 2015 - Emirats Arabes Unis,21711.3811545632,79630.898123937,,,,,,,,,,False,,,,,,,0.0217113811545632
2015,ATR 2015 - Indonésie,33628.6330884734,102243.9106336619,3.0403825919617047,0.4766594,277.5776986,0.9685349,28.59674,0.625721,0.374279,0.0,0.7190515,False,47.66594,96.85349,62.5721,37.427899999999994,0.0,71.90514999999999,0.0336286330884734
2015,ATR 2015 - Iran,22867.7724897701,203910.3173575622,8.91692959813998,0.6768483,,,31.62100000000001,0.8251919,0.1748081,0.0,0.5130839,False,67.68482999999999,,82.51919,17.480809999999998,0.0,51.30839,0.0228677724897701
2015,ATR 2015 - Israël,27391.1511859278,162329.9430372142,5.9263643917460165,0.8146473,137.6934104,,52.73950000000001,0.7176973,0.2655344,0.0167683,0.6459362,False,81.46473,,71.76973,26.553440000000002,1.67683,64.59362,0.0273911511859278
2015,ATR 2015 - Tunisie,17911.3389411483,95241.9809125919,,,,,,,,,,False,,,,,,,0.0179113389411483
2015,ATR 2015 - Algérie,87086.5192377734,693907.3283928462,7.968022312365733,0.6980925,,0.9949013,31.0646,0.8536923,0.0578492,0.0884585,0.5653848,False,69.80925,99.49013,85.36923,5.7849200000000005,8.845849999999999,56.53848,0.0870865192377734
2015,ATR 2015 - Maroc,18010.7841741247,55240.5452886256,,,,,,,,,,False,,,,,,,0.0180107841741247
2015,ATR 2015 - Malaisie,59133.3504318593,241761.0267535406,4.088404005318916,0.3473054,194.7831103,0.9728636,-9.074800000000002,0.3988454,0.3514332,0.2497214,0.4898743,False,34.73054,97.28636,39.88454,35.14332,24.97214,48.987429999999996,0.0591333504318593
2015,ATR 2015 - Egypte,33001.2773352958,304777.5460588804,9.235325740949795,0.5396645,192.7045647,,40.10416,0.9000147,0.0999853,0.0,0.6409009,False,53.96645,,90.00147,9.99853,0.0,64.09009,0.0330012773352958
2015,ATR 2015 - Norvège,79916.3106502739,384535.0848354891,4.811722184201845,0.4851712,147.8176319,0.9624843,38.389210000000006,0.9244723,0.0630776,0.0124501,0.8002643,False,48.517120000000006,96.24843,92.44723,6.30776,1.24501,80.02643,0.0799163106502739
2015,ATR 2015 - Nouvelle-Zélande,106132.0364492624,374785.1584058114,3.531310346475653,0.2947516,169.9895111,0.9660515,41.27445,0.4015943,0.3613058,0.2370999,0.9122366,False,29.47516,96.60515,40.15943,36.13058,23.70999,91.22366,0.1061320364492624
2015,ATR 2015 - Pays Baltes,101529.986299537,426788.5688558952,4.203571618701592,0.5319359,102.3342471,0.9285514,37.22924,0.776199,0.0318071,0.1919939,0.831965,False,53.19359,92.85514,77.6199,3.18071,19.19939,83.1965,0.10152998629953701
2015,ATR 2015 - Philippines,60927.5138722544,320978.4928606567,5.268202696299842,0.3457633,167.8811056,0.9764087,20.77016,0.6996046,0.1666044,0.1337909,0.7300743,False,34.57633,97.64087,69.96046,16.66044,13.37909,73.00743,0.060927513872254396
2015,ATR 2015 - Qatar,13536.6566863381,91464.9118849641,,,,,,,,,,False,,,,,,,0.0135366566863381
2015,ATR 2015 - Singapour,77374.7384803486,396538.9481729146,5.124914874815717,0.5265283,258.5623212,0.9470054,11.025479999999998,0.7469268,0.1646319,0.0884413,0.5989886,False,52.652829999999994,94.70054,74.69268,16.46319,8.84413,59.89886,0.0773747384803486
2015,ATR 2015 - Thaïlande,50611.2915775854,250767.3589391336,4.954770983362788,0.6064454,288.5973483,0.792544,22.9859,0.5118288,0.1934312,0.29474,0.5368997,False,60.64454,79.2544,51.18288,19.34312,29.474,53.689969999999995,0.0506112915775854
2015,ATR 2015 - Ukraine,47795.8194294358,238805.684514141,4.996371803326983,0.5971847,131.4323543,1.0,52.30918,0.7509801,0.0748194,0.1742005,0.7451942,False,59.71847,100.0,75.09801,7.48194,17.42005,74.51942,0.0477958194294358
2015,ATR 2015 - Viet Nam,13787.6740128664,58591.8617080594,,,,,,,,,,False,,,,,,,0.0137876740128664
2016,ATR 2016,45053118.14012324,168323588.77563253,3.7361140743270234,0.8083566,115.5082627,0.9318823,29.58225,0.3433315,0.2588234,0.3978451,0.6476211,False,80.83566,93.18823,34.33315,25.88234,39.78451,64.76210999999999,45.05311814012324
2016,ATR 2016 - France,26523377.18128317,84229468.24458587,3.1756690586153686,0.9574572,83.0098122,0.9294226,21.10673,0.1546872,0.311201,0.5341118,0.6040039,False,95.74572,92.94226,15.46872,31.1201,53.41118,60.40039,26.52337718128317
2016,ATR 2016 - Total Internationaux,18529740.95884125,84094120.53104751,4.538332225897793,0.5949348,148.0590187,0.935443,41.77175,0.6133561,0.1838503,0.2027936,0.7100544,False,59.49348,93.5443,61.335609999999996,18.38503,20.27936,71.00544,18.52974095884125
2016,ATR 2016 - Allemagne,1111948.1402394974,3633626.519899756,3.267802146885309,0.7134454,122.6033713,0.9470933,38.32844,0.3487006,0.2674864,0.3838131,0.6417012,False,71.34454,94.70933000000001,34.87006,26.74864,38.38131,64.17012,1.1119481402394975
